fear,In the dark an unreal figure formed by a shadow.,
anger,"[ When I was treated unfairly, regardless of my motives or deeds.]",
sadness,"When I noticed obvious marks of old age (in a negative sense) on  
a close relative of mine.",
disgust,"As a child, when I saw an ""unesthetic"" sight.",
shame,"On a social occasion, I noticed that I reacted on the basis of my  
autonomous nerve system (I could not help it).",
guilt,"When I caused needless anxiety to a person close to me because of  
my lack of self-insight.",
joy,"I was coming home from an exam and I supposed that I had  
passed it so I ran to a restaurant for a beer.",
fear,"I had been drinking with a pal and I later (1 o' clock) had a date   
with my fiancee.  We were going to a Spanish lesson and I was  
afraid that she would smell that I had been drinking.",
anger,"My fiancee and I were at my parent's place watching TV. There  
were  only two TV-chairs and we were sitting on them when my  
drunken brother came in and rudely chased my fiancee off the  
chair she was sitting on.",
sadness,I had drunk a couple of beers and my fiancee got angry at me.,
disgust,"We were at a hamburger bar and a man at a table nearby started  
coughing and spitting into his plate.",
shame,"We got into a fight with some chaps in front of our family house.  
The value of the property destroyed was approximately 15 000 FIM.  
I felt ashamed when my parents came to know about this.",
guilt,"We had had a party the night before and we still had some liquors  
left the morning after. I went to the kitchen pretending to  
prepare some tea and was caught by my fiancee pouring some rum  
down my throat.",
joy,While dancing in a restaurant last week.,
fear,"I was on the Inter Rail in Naples alone. After an evening in a  
restaurant I was going back to the hotel when a prostitute  
approached me to sell herself. I refused but as I carried on  
walking I felt that I was being followed by someone.",
anger,When a girl left me.,
sadness,"I was on my way back from the Inter Rail, on board the ferry from  
Stockholm when my father called me at 7 o'clock to tell me that my  
uncle had died and that I would be seeing him off on his final  
journey within four days.",
disgust,"On Reperbahn, in a restaurant, a ""charming"" old saleswoman came  
to beg a drink for herself.",
shame,"At the funeral of my uncle, I was one of the bearers.  I was not  
familiar with the etiquette and acted tactlessly because of my  
ignorance.",
guilt,"On Reberbahn, I was in a ""restaurant"" where drinks were  
overpriced.  I did not ask for the prices beforehand, and when  
the bill came I could not pay the bill.",
joy,"My girlfriend gave me some feed-back and I understood that it  
meant that our relationship was about to turn even closer.",
fear,"At the dentist's, waiting for my turn to come.",
anger,"While in the army, I was treated unfairly by my superiors.  I was  
held responsible for a deed of which I was innocent.",
sadness,"When I came to know that my grandmother had died.  She was very  
close to me.",
disgust,"In the army, an acquaintance of mine tended to use his position  
to advance his own interests.",
shame,"When I lied to my girlfriend, telling her that I had passed an  
exam, when I actually did not even take it.",
guilt,"When I spoke ill of a fellow worker in the absence of this  
person.",
joy,"When I look at people around and know that people who are stupid  
look stupid.",
fear,"When I saw Russian roulette on TV. (obviously the movie ""Deer  
hunter"")",
anger,When stupid people push me during rush time in the city.,
sadness,[ Laziness makes one sad.],
disgust,"When I saw hundreds of snakes twisting over one another in a  
movie.",
shame,"I saw a skid-row (chronical) alcoholic and I was ashamed of the  
people with a high standard of living.",
guilt,When I shot a bird in the head with a shotgun.,
joy,[ Being close to another person.],
fear,[ Uncertainty about my own abilities in an exam.],
anger,[ An unfair punishment.],
sadness,"Loneliness, being uncertain of myself in the Autumn.",
disgust,A rich man expressing disgust towards an alcoholic.,
joy,"I went to a doctor with a complaint. The doctor told me that I  
was completely healthy.",
fear,"My father was away from home and he did not come back when he was  
expected, he came back several hours later than expected.",
anger,"I had an implicit agreement with my sister about meeting her,  
however she had not understood the situation the same way so she  
did not turn up.",
sadness,I realized that the girl I loved had to leave me.,
disgust,"In the bus I was sitting next to a colleage who was drunk and  
behaved in keeping with his state.",
shame,"I had promised to help out with domestic chores and I forgot  
about it.",
guilt,I had promised to call a girl but I did not do it.,
joy,"When I unexpectedly received birthday greetings from a person I  
like.",
fear,"I returned home late from a party last night and I felt afraid  
trying to anticipate the reaction of my father.",
anger,When I learned that my brother had spoilt an LP of mine.,
sadness,"When I came to know that a girl I was fond of already had a  
boyfriend.",
disgust,A too eager approach by a dirty drunken person in a bus.,
shame,"I made a major mistake while learning how to use a computer programme  
and the teacher criticized me.",
guilt,"I reproached my mother's cooking and criticised her  
personality, and she felt hurt and depressed.",
joy,I shot the decisive goal in an ice-hockey match.,
fear,"When I got lost in New York city a late friday night with a  
friend of mine.",
anger,After having quarelled with a relative of mine about politics.,
